filename,class_name,height,width,xmax,xmin,ymax,ymin,xmin_fraction,ymin_fraction,xmax_fraction,ymax_fraction,image_path,class_label,train_test_val
2011_003552.jpg,person,375,500,500.0,333.0,375.0,1.0,0.666,0.0026666666666666666,1.0,1.0,/content/VOC2012/JPEGImages/2011_003552.jpg,4,train
2012_003191.jpg,person,375,500,384.0,34.0,375.0,1.0,0.068,0.0026666666666666666,0.768,1.0,/content/VOC2012/JPEGImages/2012_003191.jpg,4,train
2012_000282.jpg,person,334,500,301.0,162.0,334.0,84.0,0.324,0.25149700598802394,0.602,1.0,/content/VOC2012/JPEGImages/2012_000282.jpg,4,train
2012_001813.jpg,person,285,500,245.0,99.0,285.0,73.0,0.198,0.256140350877193,0.49,1.0,/content/VOC2012/JPEGImages/2012_001813.jpg,4,train
2011_006188.jpg,person,300,400,399.0,203.0,300.0,1.0,0.5075,0.0033333333333333335,0.9975,1.0,/content/VOC2012/JPEGImages/2011_006188.jpg,4,train
2011_005820.jpg,person,339,500,382.0,280.0,339.0,159.0,0.56,0.4690265486725664,0.764,1.0,/content/VOC2012/JPEGImages/2011_005820.jpg,4,train
2011_005838.jpg,person,333,500,292.0,182.0,272.0,84.0,0.364,0.25225225225225223,0.584,0.8168168168168168,/content/VOC2012/JPEGImages/2011_005838.jpg,4,train
2012_002736.jpg,person,375,500,294.0,241.0,197.0,125.0,0.482,0.3333333333333333,0.588,0.5253333333333333,/content/VOC2012/JPEGImages/2012_002736.jpg,4,train
2012_003725.jpg,person,500,375,272.0,173.0,397.0,197.0,0.4613333333333333,0.394,0.7253333333333334,0.794,/content/VOC2012/JPEGImages/2012_003725.jpg,4,train
2011_006964.jpg,person,333,500,375.0,322.0,253.0,166.0,0.644,0.4984984984984985,0.75,0.7597597597597597,/content/VOC2012/JPEGImages/2011_006964.jpg,4,train
2011_006398.jpg,person,500,375,193.0,114.0,404.0,306.0,0.304,0.612,0.5146666666666667,0.808,/content/VOC2012/JPEGImages/2011_006398.jpg,4,train
2011_006706.jpg,person,375,500,143.0,82.0,234.0,63.0,0.164,0.168,0.286,0.624,/content/VOC2012/JPEGImages/2011_006706.jpg,4,train
2011_005058.jpg,person,360,500,241.0,16.0,360.0,15.0,0.032,0.041666666666666664,0.482,1.0,/content/VOC2012/JPEGImages/2011_005058.jpg,4,train
2011_006823.jpg,person,500,375,256.0,151.0,359.0,235.0,0.4026666666666667,0.47,0.6826666666666666,0.718,/content/VOC2012/JPEGImages/2011_006823.jpg,4,train
2011_004732.jpg,person,500,451,320.0,86.0,246.0,1.0,0.19068736141906872,0.002,0.7095343680709535,0.492,/content/VOC2012/JPEGImages/2011_004732.jpg,4,train
2011_006651.jpg,person,375,500,343.0,220.0,375.0,28.0,0.44,0.07466666666666667,0.686,1.0,/content/VOC2012/JPEGImages/2011_006651.jpg,4,train
2011_004871.jpg,person,377,500,231.0,2.0,377.0,4.0,0.004,0.010610079575596816,0.462,1.0,/content/VOC2012/JPEGImages/2011_004871.jpg,4,train
2012_001465.jpg,person,396,286,227.0,78.0,265.0,32.0,0.2727272727272727,0.08080808080808081,0.7937062937062938,0.6691919191919192,/content/VOC2012/JPEGImages/2012_001465.jpg,4,train
2012_000304.jpg,person,375,500,311.0,1.0,375.0,4.0,0.002,0.010666666666666666,0.622,1.0,/content/VOC2012/JPEGImages/2012_000304.jpg,4,train
2012_003274.jpg,person,500,375,311.0,109.0,448.0,105.0,0.2906666666666667,0.21,0.8293333333333334,0.896,/content/VOC2012/JPEGImages/2012_003274.jpg,4,train
2012_002662.jpg,person,500,333,282.0,168.0,463.0,317.0,0.5045045045045045,0.634,0.8468468468468469,0.926,/content/VOC2012/JPEGImages/2012_002662.jpg,4,train
2008_001761.jpg,person,500,379,298.0,119.0,440.0,23.0,0.31398416886543534,0.046,0.7862796833773087,0.88,/content/VOC2012/JPEGImages/2008_001761.jpg,4,train
2011_003755.jpg,person,397,500,491.0,270.0,370.0,52.0,0.54,0.1309823677581864,0.982,0.9319899244332494,/content/VOC2012/JPEGImages/2011_003755.jpg,4,train
2012_000288.jpg,person,356,500,299.0,195.0,282.0,105.0,0.39,0.2949438202247191,0.598,0.7921348314606742,/content/VOC2012/JPEGImages/2012_000288.jpg,4,train
2008_003287.jpg,person,500,333,306.0,173.0,500.0,172.0,0.5195195195195195,0.344,0.918918918918919,1.0,/content/VOC2012/JPEGImages/2008_003287.jpg,4,train
2012_003476.jpg,person,375,500,149.0,82.0,374.0,86.0,0.164,0.22933333333333333,0.298,0.9973333333333333,/content/VOC2012/JPEGImages/2012_003476.jpg,4,train
2012_003074.jpg,person,334,500,327.0,229.0,334.0,37.0,0.458,0.11077844311377245,0.654,1.0,/content/VOC2012/JPEGImages/2012_003074.jpg,4,train
2010_006822.jpg,person,340,500,356.0,224.0,311.0,119.0,0.448,0.35,0.712,0.9147058823529411,/content/VOC2012/JPEGImages/2010_006822.jpg,4,train
2011_005645.jpg,person,375,500,408.0,47.0,375.0,78.0,0.094,0.208,0.816,1.0,/content/VOC2012/JPEGImages/2011_005645.jpg,4,train
2011_005099.jpg,person,375,500,448.0,32.0,375.0,63.0,0.064,0.168,0.896,1.0,/content/VOC2012/JPEGImages/2011_005099.jpg,4,train
2012_003940.jpg,person,375,500,373.0,214.0,327.0,65.0,0.428,0.17333333333333334,0.746,0.872,/content/VOC2012/JPEGImages/2012_003940.jpg,4,train
2012_001321.jpg,person,375,500,262.0,188.0,292.0,157.0,0.376,0.4186666666666667,0.524,0.7786666666666666,/content/VOC2012/JPEGImages/2012_001321.jpg,4,train
2011_004367.jpg,person,375,500,426.0,348.0,241.0,103.0,0.696,0.27466666666666667,0.852,0.6426666666666667,/content/VOC2012/JPEGImages/2011_004367.jpg,4,train
2012_003939.jpg,person,365,500,369.0,278.0,365.0,114.0,0.556,0.31232876712328766,0.738,1.0,/content/VOC2012/JPEGImages/2012_003939.jpg,4,train
2012_000372.jpg,person,375,500,297.0,190.0,254.0,212.0,0.38,0.5653333333333334,0.594,0.6773333333333333,/content/VOC2012/JPEGImages/2012_000372.jpg,4,train
2011_004264.jpg,person,375,500,383.0,201.0,375.0,69.0,0.402,0.184,0.766,1.0,/content/VOC2012/JPEGImages/2011_004264.jpg,4,train
2012_002586.jpg,person,500,375,316.0,122.0,500.0,1.0,0.3253333333333333,0.002,0.8426666666666667,1.0,/content/VOC2012/JPEGImages/2012_002586.jpg,4,train
2012_000108.jpg,person,500,375,375.0,1.0,500.0,30.0,0.0026666666666666666,0.06,1.0,1.0,/content/VOC2012/JPEGImages/2012_000108.jpg,4,train
2012_003673.jpg,person,375,500,329.0,167.0,249.0,72.0,0.334,0.192,0.658,0.664,/content/VOC2012/JPEGImages/2012_003673.jpg,4,train
2012_002612.jpg,person,375,500,268.0,118.0,326.0,117.0,0.236,0.312,0.536,0.8693333333333333,/content/VOC2012/JPEGImages/2012_002612.jpg,4,train
2011_006402.jpg,person,375,500,350.0,79.0,310.0,86.0,0.158,0.22933333333333333,0.7,0.8266666666666667,/content/VOC2012/JPEGImages/2011_006402.jpg,4,train
2012_003160.jpg,person,375,500,468.0,315.0,366.0,124.0,0.63,0.33066666666666666,0.936,0.976,/content/VOC2012/JPEGImages/2012_003160.jpg,4,train
2012_003528.jpg,person,334,500,439.0,316.0,260.0,18.0,0.632,0.05389221556886228,0.878,0.7784431137724551,/content/VOC2012/JPEGImages/2012_003528.jpg,4,train
2011_002723.jpg,person,356,500,369.0,22.0,347.0,26.0,0.044,0.07303370786516854,0.738,0.9747191011235955,/content/VOC2012/JPEGImages/2011_002723.jpg,4,train
2010_006981.jpg,person,500,346,238.0,83.0,363.0,45.0,0.2398843930635838,0.09,0.6878612716763006,0.726,/content/VOC2012/JPEGImages/2010_006981.jpg,4,train
2011_004356.jpg,person,375,500,331.0,141.0,363.0,13.0,0.282,0.034666666666666665,0.662,0.968,/content/VOC2012/JPEGImages/2011_004356.jpg,4,train
2012_004000.jpg,person,500,363,299.0,136.0,403.0,155.0,0.3746556473829201,0.31,0.8236914600550964,0.806,/content/VOC2012/JPEGImages/2012_004000.jpg,4,train
2010_000617.jpg,person,375,500,445.0,157.0,375.0,61.0,0.314,0.16266666666666665,0.89,1.0,/content/VOC2012/JPEGImages/2010_000617.jpg,4,train
2012_003930.jpg,person,375,500,328.0,192.0,269.0,23.0,0.384,0.06133333333333333,0.656,0.7173333333333334,/content/VOC2012/JPEGImages/2012_003930.jpg,4,train
2012_002423.jpg,person,375,500,417.0,2.0,375.0,1.0,0.004,0.0026666666666666666,0.834,1.0,/content/VOC2012/JPEGImages/2012_002423.jpg,4,train
2012_001144.jpg,person,375,500,465.0,101.0,375.0,107.0,0.202,0.2853333333333333,0.93,1.0,/content/VOC2012/JPEGImages/2012_001144.jpg,4,train
2012_002088.jpg,person,500,375,224.0,128.0,245.0,151.0,0.3413333333333333,0.302,0.5973333333333334,0.49,/content/VOC2012/JPEGImages/2012_002088.jpg,4,train
2012_001998.jpg,person,375,500,308.0,77.0,375.0,105.0,0.154,0.28,0.616,1.0,/content/VOC2012/JPEGImages/2012_001998.jpg,4,train
2011_005581.jpg,person,500,355,320.0,8.0,226.0,64.0,0.022535211267605635,0.128,0.9014084507042254,0.452,/content/VOC2012/JPEGImages/2011_005581.jpg,4,train
2011_006453.jpg,person,375,500,211.0,24.0,375.0,46.0,0.048,0.12266666666666666,0.422,1.0,/content/VOC2012/JPEGImages/2011_006453.jpg,4,train
2011_005634.jpg,person,500,375,309.0,66.0,349.0,88.0,0.176,0.176,0.824,0.698,/content/VOC2012/JPEGImages/2011_005634.jpg,4,train
2010_006357.jpg,person,375,500,500.0,286.0,375.0,63.0,0.572,0.168,1.0,1.0,/content/VOC2012/JPEGImages/2010_006357.jpg,4,train
2012_001051.jpg,person,500,375,366.0,91.0,496.0,68.0,0.24266666666666667,0.136,0.976,0.992,/content/VOC2012/JPEGImages/2012_001051.jpg,4,train
2011_004049.jpg,person,375,500,361.0,148.0,375.0,86.0,0.296,0.22933333333333333,0.722,1.0,/content/VOC2012/JPEGImages/2011_004049.jpg,4,train
2010_006972.jpg,person,500,436,228.0,96.0,410.0,104.0,0.22018348623853212,0.208,0.5229357798165137,0.82,/content/VOC2012/JPEGImages/2010_006972.jpg,4,train
2011_003493.jpg,person,334,500,351.0,210.0,293.0,37.0,0.42,0.11077844311377245,0.702,0.8772455089820359,/content/VOC2012/JPEGImages/2011_003493.jpg,4,train
2012_000255.jpg,person,400,500,331.0,290.0,294.0,191.0,0.58,0.4775,0.662,0.735,/content/VOC2012/JPEGImages/2012_000255.jpg,4,train
2011_005804.jpg,person,500,375,259.0,65.0,447.0,130.0,0.17333333333333334,0.26,0.6906666666666667,0.894,/content/VOC2012/JPEGImages/2011_005804.jpg,4,train
2011_005063.jpg,person,375,500,500.0,245.0,375.0,1.0,0.49,0.0026666666666666666,1.0,1.0,/content/VOC2012/JPEGImages/2011_005063.jpg,4,train
2008_001408.jpg,person,375,500,337.0,242.0,375.0,173.0,0.484,0.4613333333333333,0.674,1.0,/content/VOC2012/JPEGImages/2008_001408.jpg,4,train
2012_000136.jpg,person,500,349,340.0,9.0,488.0,27.0,0.025787965616045846,0.054,0.9742120343839542,0.976,/content/VOC2012/JPEGImages/2012_000136.jpg,4,train
2011_003892.jpg,person,375,500,372.0,133.0,375.0,77.0,0.266,0.20533333333333334,0.744,1.0,/content/VOC2012/JPEGImages/2011_003892.jpg,4,train
2010_006979.jpg,person,375,500,379.0,236.0,323.0,84.0,0.472,0.224,0.758,0.8613333333333333,/content/VOC2012/JPEGImages/2010_006979.jpg,4,train
2012_001603.jpg,person,375,500,500.0,215.0,375.0,47.0,0.43,0.12533333333333332,1.0,1.0,/content/VOC2012/JPEGImages/2012_001603.jpg,4,train
2012_003440.jpg,person,500,331,260.0,159.0,471.0,325.0,0.48036253776435045,0.65,0.7854984894259819,0.942,/content/VOC2012/JPEGImages/2012_003440.jpg,4,train
2011_003909.jpg,person,500,321,268.0,159.0,452.0,120.0,0.4953271028037383,0.24,0.8348909657320872,0.904,/content/VOC2012/JPEGImages/2011_003909.jpg,4,train
2012_003937.jpg,person,500,366,230.0,108.0,425.0,302.0,0.29508196721311475,0.604,0.6284153005464481,0.85,/content/VOC2012/JPEGImages/2012_003937.jpg,4,train
2011_006368.jpg,person,500,336,198.0,84.0,296.0,69.0,0.25,0.138,0.5892857142857143,0.592,/content/VOC2012/JPEGImages/2011_006368.jpg,4,train
2011_004050.jpg,person,221,400,264.0,190.0,221.0,102.0,0.475,0.46153846153846156,0.66,1.0,/content/VOC2012/JPEGImages/2011_004050.jpg,4,train
2011_004903.jpg,person,500,333,245.0,92.0,289.0,83.0,0.27627627627627627,0.166,0.7357357357357357,0.578,/content/VOC2012/JPEGImages/2011_004903.jpg,4,train
2011_004477.jpg,person,332,500,372.0,250.0,256.0,77.0,0.5,0.2319277108433735,0.744,0.7710843373493976,/content/VOC2012/JPEGImages/2011_004477.jpg,4,train
2011_004662.jpg,person,375,500,429.0,206.0,345.0,54.0,0.412,0.144,0.858,0.92,/content/VOC2012/JPEGImages/2011_004662.jpg,4,train
2011_005414.jpg,person,375,500,397.0,299.0,375.0,235.0,0.598,0.6266666666666667,0.794,1.0,/content/VOC2012/JPEGImages/2011_005414.jpg,4,train
2012_001528.jpg,person,375,500,188.0,154.0,275.0,162.0,0.308,0.432,0.376,0.7333333333333333,/content/VOC2012/JPEGImages/2012_001528.jpg,4,train
2011_006689.jpg,person,500,375,338.0,10.0,493.0,16.0,0.02666666666666667,0.032,0.9013333333333333,0.986,/content/VOC2012/JPEGImages/2011_006689.jpg,4,train
2008_001139.jpg,person,500,334,329.0,87.0,500.0,22.0,0.26047904191616766,0.044,0.9850299401197605,1.0,/content/VOC2012/JPEGImages/2008_001139.jpg,4,train
2011_005993.jpg,person,375,500,500.0,96.0,375.0,123.0,0.192,0.328,1.0,1.0,/content/VOC2012/JPEGImages/2011_005993.jpg,4,train
2010_006568.jpg,person,333,500,500.0,275.0,333.0,3.0,0.55,0.009009009009009009,1.0,1.0,/content/VOC2012/JPEGImages/2010_006568.jpg,4,train
2012_003314.jpg,person,375,500,444.0,172.0,298.0,36.0,0.344,0.096,0.888,0.7946666666666666,/content/VOC2012/JPEGImages/2012_003314.jpg,4,train
2011_003650.jpg,person,500,375,321.0,52.0,500.0,134.0,0.13866666666666666,0.268,0.856,1.0,/content/VOC2012/JPEGImages/2011_003650.jpg,4,train
2010_006161.jpg,person,500,332,292.0,76.0,443.0,97.0,0.2289156626506024,0.194,0.8795180722891566,0.886,/content/VOC2012/JPEGImages/2010_006161.jpg,4,train
2012_000291.jpg,person,333,500,423.0,266.0,258.0,47.0,0.532,0.14114114114114115,0.846,0.7747747747747747,/content/VOC2012/JPEGImages/2012_000291.jpg,4,train
2010_006753.jpg,person,375,500,327.0,159.0,375.0,110.0,0.318,0.29333333333333333,0.654,1.0,/content/VOC2012/JPEGImages/2010_006753.jpg,4,train
2011_003280.jpg,person,333,500,431.0,62.0,333.0,1.0,0.124,0.003003003003003003,0.862,1.0,/content/VOC2012/JPEGImages/2011_003280.jpg,4,train
2011_004490.jpg,person,377,500,273.0,41.0,264.0,24.0,0.082,0.0636604774535809,0.546,0.7002652519893899,/content/VOC2012/JPEGImages/2011_004490.jpg,4,train
2008_003884.jpg,person,500,320,246.0,52.0,480.0,146.0,0.1625,0.292,0.76875,0.96,/content/VOC2012/JPEGImages/2008_003884.jpg,4,train
2011_006034.jpg,person,296,394,208.0,141.0,143.0,75.0,0.35786802030456855,0.2533783783783784,0.5279187817258884,0.4831081081081081,/content/VOC2012/JPEGImages/2011_006034.jpg,4,train
2010_006438.jpg,person,495,500,311.0,150.0,306.0,35.0,0.3,0.0707070707070707,0.622,0.6181818181818182,/content/VOC2012/JPEGImages/2010_006438.jpg,4,train
2008_002058.jpg,person,333,500,438.0,136.0,236.0,3.0,0.272,0.009009009009009009,0.876,0.7087087087087087,/content/VOC2012/JPEGImages/2008_002058.jpg,4,train
2010_006796.jpg,person,500,375,222.0,1.0,500.0,262.0,0.0026666666666666666,0.524,0.592,1.0,/content/VOC2012/JPEGImages/2010_006796.jpg,4,train
2012_002388.jpg,person,327,500,186.0,71.0,303.0,107.0,0.142,0.327217125382263,0.372,0.926605504587156,/content/VOC2012/JPEGImages/2012_002388.jpg,4,train
2008_003592.jpg,person,315,500,483.0,1.0,315.0,5.0,0.002,0.015873015873015872,0.966,1.0,/content/VOC2012/JPEGImages/2008_003592.jpg,4,train
2012_002596.jpg,person,378,500,163.0,104.0,321.0,154.0,0.208,0.4074074074074074,0.326,0.8492063492063492,/content/VOC2012/JPEGImages/2012_002596.jpg,4,train
2011_006812.jpg,person,212,320,196.0,88.0,136.0,10.0,0.275,0.04716981132075472,0.6125,0.6415094339622641,/content/VOC2012/JPEGImages/2011_006812.jpg,4,train
2011_005106.jpg,person,390,500,302.0,162.0,339.0,51.0,0.324,0.13076923076923078,0.604,0.8692307692307693,/content/VOC2012/JPEGImages/2011_005106.jpg,4,train
2011_005708.jpg,person,375,500,250.0,170.0,228.0,88.0,0.34,0.23466666666666666,0.5,0.608,/content/VOC2012/JPEGImages/2011_005708.jpg,4,train
2012_001383.jpg,person,375,500,500.0,143.0,375.0,16.0,0.286,0.042666666666666665,1.0,1.0,/content/VOC2012/JPEGImages/2012_001383.jpg,4,train
2012_004118.jpg,person,375,500,476.0,36.0,375.0,57.0,0.072,0.152,0.952,1.0,/content/VOC2012/JPEGImages/2012_004118.jpg,4,train
2011_004011.jpg,person,500,333,252.0,161.0,431.0,281.0,0.48348348348348347,0.562,0.7567567567567568,0.862,/content/VOC2012/JPEGImages/2011_004011.jpg,4,train
2011_003894.jpg,person,375,500,301.0,287.0,198.0,158.0,0.574,0.42133333333333334,0.602,0.528,/content/VOC2012/JPEGImages/2011_003894.jpg,4,train
2011_004823.jpg,person,333,500,279.0,225.0,174.0,78.0,0.45,0.23423423423423423,0.558,0.5225225225225225,/content/VOC2012/JPEGImages/2011_004823.jpg,4,train
2008_002588.jpg,person,375,500,500.0,367.0,375.0,1.0,0.734,0.0026666666666666666,1.0,1.0,/content/VOC2012/JPEGImages/2008_002588.jpg,4,train
2010_006440.jpg,person,375,500,62.0,1.0,299.0,114.0,0.002,0.304,0.124,0.7973333333333333,/content/VOC2012/JPEGImages/2010_006440.jpg,4,train
2012_002793.jpg,person,500,312,208.0,108.0,416.0,61.0,0.34615384615384615,0.122,0.6666666666666666,0.832,/content/VOC2012/JPEGImages/2012_002793.jpg,4,train
2012_004188.jpg,person,375,500,344.0,265.0,262.0,110.0,0.53,0.29333333333333333,0.688,0.6986666666666667,/content/VOC2012/JPEGImages/2012_004188.jpg,4,train
2011_005818.jpg,person,375,500,321.0,180.0,233.0,61.0,0.36,0.16266666666666665,0.642,0.6213333333333333,/content/VOC2012/JPEGImages/2011_005818.jpg,4,train
2012_001999.jpg,person,500,375,201.0,134.0,377.0,220.0,0.35733333333333334,0.44,0.536,0.754,/content/VOC2012/JPEGImages/2012_001999.jpg,4,train
2011_001743.jpg,person,333,500,333.0,271.0,158.0,42.0,0.542,0.12612612612612611,0.666,0.4744744744744745,/content/VOC2012/JPEGImages/2011_001743.jpg,4,train
2012_003357.jpg,person,500,375,305.0,132.0,343.0,85.0,0.352,0.17,0.8133333333333334,0.686,/content/VOC2012/JPEGImages/2012_003357.jpg,4,train
2010_006498.jpg,person,333,500,304.0,201.0,300.0,82.0,0.402,0.24624624624624625,0.608,0.9009009009009009,/content/VOC2012/JPEGImages/2010_006498.jpg,4,train
2012_003474.jpg,person,500,500,469.0,300.0,500.0,277.0,0.6,0.554,0.938,1.0,/content/VOC2012/JPEGImages/2012_003474.jpg,4,train
2008_001539.jpg,person,375,500,405.0,243.0,286.0,45.0,0.486,0.12,0.81,0.7626666666666667,/content/VOC2012/JPEGImages/2008_001539.jpg,4,train
2012_004203.jpg,person,500,375,375.0,1.0,500.0,45.0,0.0026666666666666666,0.09,1.0,1.0,/content/VOC2012/JPEGImages/2012_004203.jpg,4,train
2007_004328.jpg,person,311,500,147.0,44.0,265.0,117.0,0.088,0.3762057877813505,0.294,0.8520900321543409,/content/VOC2012/JPEGImages/2007_004328.jpg,4,train
2010_002704.jpg,person,375,500,433.0,1.0,375.0,67.0,0.002,0.17866666666666667,0.866,1.0,/content/VOC2012/JPEGImages/2010_002704.jpg,4,train
2010_006385.jpg,person,332,500,476.0,52.0,332.0,71.0,0.104,0.21385542168674698,0.952,1.0,/content/VOC2012/JPEGImages/2010_006385.jpg,4,train
2011_005075.jpg,person,500,375,236.0,144.0,479.0,214.0,0.384,0.428,0.6293333333333333,0.958,/content/VOC2012/JPEGImages/2011_005075.jpg,4,train
2012_000674.jpg,person,375,500,326.0,273.0,302.0,162.0,0.546,0.432,0.652,0.8053333333333333,/content/VOC2012/JPEGImages/2012_000674.jpg,4,train
2010_006658.jpg,person,375,500,341.0,287.0,280.0,142.0,0.574,0.37866666666666665,0.682,0.7466666666666667,/content/VOC2012/JPEGImages/2010_006658.jpg,4,train
2010_006094.jpg,person,375,500,500.0,206.0,375.0,1.0,0.412,0.0026666666666666666,1.0,1.0,/content/VOC2012/JPEGImages/2010_006094.jpg,4,train
2012_002336.jpg,person,500,375,233.0,160.0,475.0,331.0,0.4266666666666667,0.662,0.6213333333333333,0.95,/content/VOC2012/JPEGImages/2012_002336.jpg,4,train
2011_006118.jpg,person,500,375,327.0,101.0,500.0,130.0,0.2693333333333333,0.26,0.872,1.0,/content/VOC2012/JPEGImages/2011_006118.jpg,4,train
2012_001255.jpg,person,357,500,281.0,120.0,357.0,82.0,0.24,0.22969187675070027,0.562,1.0,/content/VOC2012/JPEGImages/2012_001255.jpg,4,train
2012_004258.jpg,person,333,500,202.0,69.0,333.0,1.0,0.138,0.003003003003003003,0.404,1.0,/content/VOC2012/JPEGImages/2012_004258.jpg,4,train
2012_004093.jpg,person,500,289,235.0,20.0,500.0,160.0,0.06920415224913495,0.32,0.8131487889273357,1.0,/content/VOC2012/JPEGImages/2012_004093.jpg,4,train
2011_001083.jpg,person,375,500,455.0,144.0,375.0,105.0,0.288,0.28,0.91,1.0,/content/VOC2012/JPEGImages/2011_001083.jpg,4,train
2011_004245.jpg,person,375,500,413.0,292.0,278.0,96.0,0.584,0.256,0.826,0.7413333333333333,/content/VOC2012/JPEGImages/2011_004245.jpg,4,train
2008_001655.jpg,person,375,500,353.0,135.0,375.0,55.0,0.27,0.14666666666666667,0.706,1.0,/content/VOC2012/JPEGImages/2008_001655.jpg,4,train
2011_005975.jpg,person,375,500,345.0,289.0,255.0,177.0,0.578,0.472,0.69,0.68,/content/VOC2012/JPEGImages/2011_005975.jpg,4,train
2012_002063.jpg,person,375,500,350.0,289.0,264.0,63.0,0.578,0.168,0.7,0.704,/content/VOC2012/JPEGImages/2012_002063.jpg,4,train
2008_002052.jpg,person,500,375,284.0,64.0,500.0,123.0,0.17066666666666666,0.246,0.7573333333333333,1.0,/content/VOC2012/JPEGImages/2008_002052.jpg,4,train
2011_005542.jpg,person,375,500,366.0,35.0,323.0,123.0,0.07,0.328,0.732,0.8613333333333333,/content/VOC2012/JPEGImages/2011_005542.jpg,4,train
2011_003316.jpg,person,358,500,266.0,73.0,358.0,132.0,0.146,0.3687150837988827,0.532,1.0,/content/VOC2012/JPEGImages/2011_003316.jpg,4,train
2012_001794.jpg,person,360,480,381.0,140.0,360.0,44.0,0.2916666666666667,0.12222222222222222,0.79375,1.0,/content/VOC2012/JPEGImages/2012_001794.jpg,4,train
2011_003681.jpg,person,500,332,256.0,126.0,465.0,74.0,0.3795180722891566,0.148,0.7710843373493976,0.93,/content/VOC2012/JPEGImages/2011_003681.jpg,4,train
2012_001879.jpg,person,375,500,376.0,255.0,375.0,116.0,0.51,0.30933333333333335,0.752,1.0,/content/VOC2012/JPEGImages/2012_001879.jpg,4,train
2011_007118.jpg,person,272,320,207.0,136.0,151.0,26.0,0.425,0.09558823529411764,0.646875,0.5551470588235294,/content/VOC2012/JPEGImages/2011_007118.jpg,4,train
2012_004038.jpg,person,334,500,336.0,1.0,334.0,33.0,0.002,0.09880239520958084,0.672,1.0,/content/VOC2012/JPEGImages/2012_004038.jpg,4,train
2012_001055.jpg,person,375,500,428.0,237.0,375.0,137.0,0.474,0.36533333333333334,0.856,1.0,/content/VOC2012/JPEGImages/2012_001055.jpg,4,train
2008_002558.jpg,person,294,358,245.0,42.0,294.0,35.0,0.11731843575418995,0.11904761904761904,0.6843575418994413,1.0,/content/VOC2012/JPEGImages/2008_002558.jpg,4,train
2012_001200.jpg,person,375,500,277.0,213.0,189.0,122.0,0.426,0.3253333333333333,0.554,0.504,/content/VOC2012/JPEGImages/2012_001200.jpg,4,train
2009_000253.jpg,person,332,500,347.0,244.0,332.0,206.0,0.488,0.6204819277108434,0.694,1.0,/content/VOC2012/JPEGImages/2009_000253.jpg,4,train
2011_004682.jpg,person,375,500,325.0,91.0,375.0,65.0,0.182,0.17333333333333334,0.65,1.0,/content/VOC2012/JPEGImages/2011_004682.jpg,4,train
2012_001435.jpg,person,335,500,246.0,69.0,335.0,93.0,0.138,0.27761194029850744,0.492,1.0,/content/VOC2012/JPEGImages/2012_001435.jpg,4,train
2011_006881.jpg,person,375,500,438.0,309.0,270.0,61.0,0.618,0.16266666666666665,0.876,0.72,/content/VOC2012/JPEGImages/2011_006881.jpg,4,train
2011_004982.jpg,person,375,500,417.0,181.0,302.0,16.0,0.362,0.042666666666666665,0.834,0.8053333333333333,/content/VOC2012/JPEGImages/2011_004982.jpg,4,train
2011_003561.jpg,person,500,375,375.0,144.0,250.0,43.0,0.384,0.086,1.0,0.5,/content/VOC2012/JPEGImages/2011_003561.jpg,4,train
2011_006092.jpg,person,375,500,468.0,349.0,375.0,182.0,0.698,0.48533333333333334,0.936,1.0,/content/VOC2012/JPEGImages/2011_006092.jpg,4,train
2012_000849.jpg,person,375,500,441.0,109.0,375.0,33.0,0.218,0.088,0.882,1.0,/content/VOC2012/JPEGImages/2012_000849.jpg,4,train
2007_005206.jpg,person,375,500,256.0,214.0,298.0,146.0,0.428,0.3893333333333333,0.512,0.7946666666666666,/content/VOC2012/JPEGImages/2007_005206.jpg,4,train
2011_003392.jpg,person,330,500,448.0,162.0,305.0,107.0,0.324,0.3242424242424242,0.896,0.9242424242424242,/content/VOC2012/JPEGImages/2011_003392.jpg,4,train
2011_006017.jpg,person,333,500,317.0,224.0,206.0,30.0,0.448,0.09009009009009009,0.634,0.6186186186186187,/content/VOC2012/JPEGImages/2011_006017.jpg,4,train
2008_004274.jpg,person,375,500,313.0,110.0,206.0,97.0,0.22,0.25866666666666666,0.626,0.5493333333333333,/content/VOC2012/JPEGImages/2008_004274.jpg,4,train
2012_000454.jpg,person,352,500,369.0,105.0,222.0,33.0,0.21,0.09375,0.738,0.6306818181818182,/content/VOC2012/JPEGImages/2012_000454.jpg,4,train
2007_008690.jpg,person,333,500,337.0,147.0,267.0,14.0,0.294,0.042042042042042045,0.674,0.8018018018018018,/content/VOC2012/JPEGImages/2007_008690.jpg,4,train
2012_000078.jpg,person,375,500,384.0,318.0,375.0,153.0,0.636,0.408,0.768,1.0,/content/VOC2012/JPEGImages/2012_000078.jpg,4,train
2011_004509.jpg,person,375,500,475.0,391.0,131.0,66.0,0.782,0.176,0.95,0.34933333333333333,/content/VOC2012/JPEGImages/2011_004509.jpg,4,train
2012_000323.jpg,person,313,500,358.0,59.0,313.0,18.0,0.118,0.05750798722044728,0.716,1.0,/content/VOC2012/JPEGImages/2012_000323.jpg,4,train
2010_006825.jpg,person,373,302,264.0,40.0,316.0,40.0,0.13245033112582782,0.10723860589812333,0.8741721854304636,0.8471849865951743,/content/VOC2012/JPEGImages/2010_006825.jpg,4,train
